Date,Open,High,Low,Close,Symbol,Volume
2023-09-07,1.07247,1.07318,1.06865,1.06978,EURUSD,
2023-09-08,1.06968,1.07436,1.06943,1.06995,EURUSD,
2023-09-11,1.07162,1.07592,1.07082,1.07505,EURUSD,
2023-09-12,1.07505,1.07652,1.07055,1.07599,EURUSD,
2023-09-13,1.07596,1.07648,1.07119,1.07301,EURUSD,
2023-09-14,1.073,1.07521,1.06319,1.0643,EURUSD,
2023-09-15,1.06434,1.06878,1.06333,1.06597,EURUSD,
2023-09-18,1.06647,1.06987,1.06548,1.06925,EURUSD,
2023-09-19,1.06918,1.07179,1.06752,1.06799,EURUSD,
2023-09-20,1.06794,1.07368,1.06503,1.06637,EURUSD,
2023-09-21,1.0664,1.06735,1.06191,1.0659,EURUSD,
2023-09-22,1.06592,1.06716,1.06152,1.06442,EURUSD,
2023-09-25,1.06468,1.06553,1.05755,1.05923,EURUSD,
2023-09-26,1.05922,1.06089,1.05623,1.05711,EURUSD,
2023-09-27,1.0572,1.05743,1.04884,1.05061,EURUSD,
2023-09-28,1.05058,1.05788,1.04913,1.05652,EURUSD,
2023-09-29,1.05648,1.06169,1.05581,1.05727,EURUSD,
2023-10-02,1.05683,1.05916,1.04772,1.04793,EURUSD,
2023-10-03,1.04797,1.04927,1.04488,1.04654,EURUSD,
2023-10-04,1.04651,1.05321,1.04515,1.05063,EURUSD,
2023-10-05,1.05066,1.05524,1.05003,1.05485,EURUSD,
2023-10-06,1.05482,1.05999,1.04832,1.05895,EURUSD,
2023-10-09,1.05572,1.05743,1.05195,1.05663,EURUSD,
2023-10-10,1.05664,1.06197,1.05546,1.06053,EURUSD,
2023-10-11,1.06036,1.06346,1.05838,1.06201,EURUSD,
2023-10-12,1.06201,1.06395,1.0526,1.0531,EURUSD,
2023-10-13,1.05314,1.05584,1.04958,1.05135,EURUSD,
2023-10-16,1.05184,1.05627,1.05156,1.05593,EURUSD,
2023-10-17,1.056,1.05948,1.0533,1.05786,EURUSD,
2023-10-18,1.05765,1.05941,1.05233,1.05362,EURUSD,
2023-10-19,1.05365,1.06157,1.05283,1.05825,EURUSD,
2023-10-20,1.05808,1.06033,1.05652,1.05924,EURUSD,
2023-10-23,1.05963,1.06774,1.05716,1.06683,EURUSD,
2023-10-24,1.06686,1.0692,1.05833,1.05925,EURUSD,
2023-10-25,1.05907,1.06067,1.05659,1.05677,EURUSD,
2023-10-26,1.05677,1.05692,1.05251,1.05613,EURUSD,
2023-10-27,1.05613,1.0597,1.05356,1.05706,EURUSD,
2023-10-30,1.05611,1.06251,1.05475,1.06121,EURUSD,
2023-10-31,1.06121,1.06738,1.05577,1.05794,EURUSD,
2023-11-01,1.05799,1.05806,1.05178,1.05784,EURUSD,
2023-11-02,1.05786,1.06672,1.05775,1.06174,EURUSD,
2023-11-03,1.06174,1.07466,1.06149,1.07316,EURUSD,
2023-11-06,1.07263,1.07564,1.07162,1.07215,EURUSD,
2023-11-07,1.07217,1.07225,1.06643,1.06988,EURUSD,
2023-11-08,1.06989,1.0716,1.06595,1.0708,EURUSD,
2023-11-09,1.0707,1.07253,1.06603,1.06699,EURUSD,
2023-11-10,1.067,1.06927,1.06566,1.06851,EURUSD,
2023-11-13,1.06868,1.07062,1.06655,1.06994,EURUSD,
2023-11-14,1.06996,1.08875,1.06931,1.08747,EURUSD,
2023-11-15,1.08761,1.08862,1.08318,1.08496,EURUSD,
2023-11-16,1.08499,1.08952,1.08304,1.08536,EURUSD,
2023-11-17,1.08535,1.09091,1.08251,1.09083,EURUSD,
2023-11-20,1.09103,1.09519,1.08977,1.09418,EURUSD,
2023-11-21,1.0942,1.09652,1.09004,1.09113,EURUSD,
2023-11-22,1.09103,1.0923,1.08526,1.08866,EURUSD,
2023-11-23,1.08861,1.09291,1.08861,1.09066,EURUSD,
2023-11-24,1.09067,1.09486,1.08952,1.09448,EURUSD,
2023-11-27,1.09444,1.09592,1.09254,1.09545,EURUSD,
2023-11-28,1.09547,1.10089,1.09346,1.09938,EURUSD,
2023-11-29,1.09942,1.10173,1.09607,1.0972,EURUSD,
2023-11-30,1.09717,1.0984,1.08796,1.08918,EURUSD,
2023-12-01,1.08922,1.09129,1.08295,1.08795,EURUSD,
2023-12-04,1.08834,1.0895,1.08045,1.08352,EURUSD,
2023-12-05,1.08348,1.08474,1.07783,1.07976,EURUSD,
2023-12-06,1.07976,1.0804,1.07588,1.07683,EURUSD,
2023-12-07,1.07683,1.0817,1.07554,1.07934,EURUSD,
2023-12-08,1.0794,1.08005,1.07246,1.07636,EURUSD,
2023-12-11,1.07619,1.0779,1.07418,1.07648,EURUSD,
2023-12-12,1.07647,1.08263,1.07613,1.07962,EURUSD,
2023-12-13,1.07968,1.08966,1.07733,1.08779,EURUSD,
2023-12-14,1.08775,1.10092,1.08759,1.09922,EURUSD,
2023-12-15,1.09924,1.10037,1.0889,1.08946,EURUSD,
2023-12-18,1.08961,1.09309,1.08923,1.09226,EURUSD,
2023-12-19,1.09222,1.09871,1.0915,1.09837,EURUSD,
2023-12-20,1.09835,1.09835,1.09302,1.09436,EURUSD,
2023-12-21,1.09445,1.10134,1.09354,1.10081,EURUSD,
2023-12-22,1.10087,1.10402,1.09941,1.10127,EURUSD,
2023-12-26,1.10144,1.10456,1.10089,1.10415,EURUSD,
2023-12-27,1.10418,1.11226,1.10288,1.1106,EURUSD,
2023-12-28,1.11059,1.11395,1.10554,1.10623,EURUSD,
2023-12-29,1.10628,1.10842,1.10384,1.1041,EURUSD,
2024-01-02,1.10449,1.10496,1.09387,1.09414,EURUSD,
2024-01-03,1.0942,1.09657,1.08938,1.09215,EURUSD,
2024-01-04,1.0923,1.09722,1.09164,1.09476,EURUSD,
2024-01-05,1.09471,1.09983,1.08777,1.09395,EURUSD,
2024-01-08,1.09457,1.09788,1.09229,1.09507,EURUSD,
2024-01-09,1.09519,1.09664,1.09108,1.0929,EURUSD,
2024-01-10,1.09289,1.09745,1.09233,1.09726,EURUSD,
2024-01-11,1.09727,1.09998,1.09306,1.09728,EURUSD,
2024-01-12,1.09728,1.09869,1.09364,1.09514,EURUSD,
2024-01-15,1.09497,1.09677,1.09337,1.09497,EURUSD,
2024-01-16,1.09498,1.09511,1.08628,1.08768,EURUSD,
2024-01-17,1.08759,1.08845,1.08447,1.08819,EURUSD,
2024-01-18,1.08831,1.09066,1.08469,1.08741,EURUSD,
2024-01-19,1.08755,1.08963,1.08659,1.08951,EURUSD,
2024-01-22,1.08919,1.09094,1.08804,1.08819,EURUSD,
2024-01-23,1.08819,1.09155,1.08218,1.08538,EURUSD,
2024-01-24,1.0854,1.0932,1.08516,1.08858,EURUSD,
2024-01-25,1.08859,1.09003,1.08225,1.08471,EURUSD,
2024-01-26,1.08469,1.08858,1.08131,1.08545,EURUSD,
2024-01-29,1.08463,1.08501,1.07961,1.08338,EURUSD,
2024-01-30,1.08345,1.08568,1.08121,1.08439,EURUSD,
2024-01-31,1.0844,1.08869,1.07953,1.0814,EURUSD,
2024-02-01,1.0814,1.08755,1.07801,1.08729,EURUSD,
2024-02-02,1.08731,1.08976,1.07806,1.07934,EURUSD,
2024-02-05,1.07817,1.07862,1.07236,1.07435,EURUSD,
2024-02-06,1.07432,1.07625,1.07232,1.07546,EURUSD,
2024-02-07,1.07543,1.0784,1.07543,1.07725,EURUSD,
2024-02-08,1.0772,1.07888,1.07419,1.07766,EURUSD,
2024-02-09,1.07772,1.07945,1.07624,1.07864,EURUSD,
2024-02-12,1.07853,1.08055,1.07561,1.07727,EURUSD,
2024-02-13,1.07725,1.07946,1.07009,1.07107,EURUSD,
2024-02-14,1.07107,1.07345,1.06951,1.07274,EURUSD,
2024-02-15,1.07282,1.07848,1.07249,1.0773,EURUSD,
2024-02-16,1.0773,1.07876,1.07323,1.07767,EURUSD,
2024-02-19,1.07726,1.07894,1.07623,1.07793,EURUSD,
2024-02-20,1.07792,1.08389,1.07619,1.08096,EURUSD,
2024-02-21,1.08097,1.08236,1.07902,1.08199,EURUSD,
2024-02-22,1.08198,1.0887,1.08031,1.0822,EURUSD,
2024-02-23,1.0823,1.08395,1.08121,1.08224,EURUSD,
2024-02-26,1.08226,1.08597,1.0813,1.08505,EURUSD,
2024-02-27,1.08503,1.0866,1.08333,1.08451,EURUSD,
2024-02-28,1.08444,1.08459,1.07969,1.08387,EURUSD,
2024-02-29,1.08388,1.0856,1.0796,1.08053,EURUSD,
2024-03-01,1.08053,1.08431,1.07984,1.08375,EURUSD,
2024-03-04,1.08416,1.08669,1.08381,1.08542,EURUSD,
2024-03-05,1.08561,1.0876,1.08419,1.0857,EURUSD,
2024-03-06,1.08567,1.09154,1.08424,1.08983,EURUSD,
2024-03-07,1.08983,1.09493,1.08681,1.09472,EURUSD,
2024-03-08,1.09474,1.09814,1.09211,1.09365,EURUSD,
2024-03-11,1.09378,1.09483,1.09148,1.09254,EURUSD,
2024-03-12,1.09254,1.0944,1.09029,1.09277,EURUSD,
2024-03-13,1.09276,1.0964,1.09205,1.09489,EURUSD,
2024-03-14,1.09489,1.09548,1.08809,1.08843,EURUSD,
2024-03-15,1.08842,1.08998,1.08733,1.08886,EURUSD,
2024-03-18,1.08867,1.09064,1.08662,1.0872,EURUSD,
2024-03-19,1.08721,1.08767,1.0835,1.08657,EURUSD,
2024-03-20,1.08657,1.09325,1.08368,1.09324,EURUSD,
2024-03-21,1.09324,1.09428,1.08557,1.0862,EURUSD,
2024-03-22,1.08619,1.08682,1.08021,1.08076,EURUSD,
2024-03-25,1.08086,1.08425,1.08024,1.08372,EURUSD,
2024-03-26,1.08372,1.08642,1.08245,1.08328,EURUSD,
2024-03-27,1.08328,1.08392,1.08105,1.08137,EURUSD,
2024-03-28,1.08139,1.08269,1.07753,1.07883,EURUSD,
2024-04-01,1.07884,1.0799,1.07313,1.07438,EURUSD,
2024-04-02,1.07441,1.07792,1.07251,1.07737,EURUSD,
2024-04-03,1.07728,1.08371,1.07642,1.08335,EURUSD,
2024-04-04,1.08336,1.08763,1.08323,1.0838,EURUSD,
2024-04-05,1.0838,1.0848,1.07918,1.08354,EURUSD,
2024-04-08,1.08383,1.08634,1.08212,1.08597,EURUSD,
2024-04-09,1.08597,1.08852,1.08479,1.08581,EURUSD,
2024-04-10,1.08577,1.08664,1.07291,1.07429,EURUSD,
2024-04-11,1.07437,1.07566,1.07,1.07264,EURUSD,
2024-04-12,1.07271,1.07305,1.06229,1.06382,EURUSD,
2024-04-15,1.06363,1.06652,1.06206,1.06247,EURUSD,
2024-04-16,1.06253,1.06538,1.06017,1.06169,EURUSD,
2024-04-17,1.06176,1.06794,1.06068,1.06715,EURUSD,
2024-04-18,1.0672,1.06902,1.06416,1.06439,EURUSD,
2024-04-19,1.06436,1.06776,1.06107,1.06549,EURUSD,
2024-04-22,1.06577,1.06708,1.06242,1.0652,EURUSD,
2024-04-23,1.06528,1.07116,1.06388,1.07028,EURUSD,
2024-04-24,1.07028,1.07142,1.06783,1.06973,EURUSD,
2024-04-25,1.06983,1.07392,1.06788,1.07291,EURUSD,
2024-04-26,1.07295,1.07529,1.06741,1.07001,EURUSD,
2024-04-29,1.06959,1.07338,1.06907,1.07211,EURUSD,
2024-04-30,1.07209,1.07356,1.06651,1.06689,EURUSD,
2024-05-01,1.06683,1.07328,1.06496,1.07124,EURUSD,
2024-05-02,1.07141,1.07304,1.06752,1.07249,EURUSD,
2024-05-03,1.07249,1.08099,1.07248,1.07643,EURUSD,
2024-05-06,1.07636,1.07909,1.07555,1.07692,EURUSD,
2024-05-07,1.07692,1.07876,1.07481,1.0756,EURUSD,
2024-05-08,1.0756,1.07576,1.07352,1.07491,EURUSD,
2024-05-09,1.07493,1.07846,1.07247,1.07814,EURUSD,
2024-05-10,1.07814,1.07902,1.07606,1.07721,EURUSD,
2024-05-13,1.07728,1.08069,1.0766,1.07897,EURUSD,
2024-05-14,1.07906,1.08257,1.07709,1.08181,EURUSD,
2024-05-15,1.08178,1.08876,1.08133,1.0884,EURUSD,
2024-05-16,1.0884,1.08951,1.08545,1.08674,EURUSD,
2024-05-17,1.08676,1.08784,1.08359,1.08727,EURUSD,
2024-05-20,1.08695,1.08845,1.08546,1.08599,EURUSD,
2024-05-21,1.08602,1.08748,1.08429,1.08558,EURUSD,
2024-05-22,1.08558,1.08636,1.08176,1.08243,EURUSD,
2024-05-23,1.08252,1.08611,1.0805,1.0815,EURUSD,
2024-05-24,1.08151,1.0858,1.08056,1.0849,EURUSD,
2024-05-27,1.085,1.08673,1.08411,1.0858,EURUSD,
2024-05-28,1.0858,1.0889,1.08552,1.08584,EURUSD,
2024-05-29,1.08587,1.08605,1.08,1.08036,EURUSD,
2024-05-30,1.08041,1.08452,1.07885,1.0834,EURUSD,
2024-05-31,1.08338,1.08821,1.08115,1.08511,EURUSD,
2024-06-03,1.08481,1.09046,1.08279,1.09035,EURUSD,
2024-06-04,1.09033,1.0916,1.08596,1.08802,EURUSD,
2024-06-05,1.08796,1.08903,1.08546,1.08709,EURUSD,
2024-06-06,1.08709,1.0902,1.08625,1.08901,EURUSD,
2024-06-07,1.08907,1.09017,1.08004,1.08007,EURUSD,
2024-06-10,1.07725,1.07816,1.07333,1.07656,EURUSD,
2024-06-11,1.07657,1.07736,1.072,1.07424,EURUSD,
2024-06-12,1.07424,1.08524,1.07347,1.0813,EURUSD,
2024-06-13,1.08128,1.08165,1.07334,1.07395,EURUSD,
2024-06-14,1.07394,1.07452,1.0668,1.0706,EURUSD,
2024-06-17,1.07043,1.07386,1.06866,1.07324,EURUSD,
2024-06-18,1.07322,1.07616,1.07103,1.07409,EURUSD,
2024-06-19,1.07409,1.07535,1.07254,1.07451,EURUSD,
2024-06-20,1.07452,1.07515,1.0702,1.07046,EURUSD,
2024-06-21,1.07046,1.07208,1.06713,1.06922,EURUSD,
2024-06-24,1.06918,1.07465,1.06843,1.07336,EURUSD,
2024-06-25,1.07331,1.07444,1.06909,1.07134,EURUSD,
2024-06-26,1.07147,1.0718,1.06663,1.06805,EURUSD,
2024-06-27,1.06809,1.07266,1.06774,1.07053,EURUSD,
2024-06-28,1.07052,1.07248,1.06857,1.07111,EURUSD,
2024-07-01,1.07361,1.07765,1.07201,1.07394,EURUSD,
2024-07-02,1.07394,1.07495,1.07103,1.07456,EURUSD,
2024-07-03,1.07456,1.08168,1.07366,1.07867,EURUSD,
2024-07-04,1.07865,1.08165,1.07838,1.08116,EURUSD,
2024-07-05,1.08128,1.08427,1.08095,1.08415,EURUSD,
2024-07-08,1.08211,1.08452,1.08149,1.08265,EURUSD,
2024-07-09,1.08262,1.08335,1.08059,1.08148,EURUSD,
2024-07-10,1.08147,1.08315,1.08113,1.08298,EURUSD,
2024-07-11,1.08298,1.08995,1.08298,1.08669,EURUSD,
2024-07-12,1.08668,1.09115,1.08622,1.09063,EURUSD,
2024-07-15,1.08904,1.09224,1.08835,1.08958,EURUSD,
2024-07-16,1.0896,1.09056,1.08718,1.08994,EURUSD,
2024-07-17,1.08993,1.09479,1.08957,1.09386,EURUSD,
2024-07-18,1.09386,1.09415,1.08939,1.08975,EURUSD,
2024-07-19,1.08976,1.09019,1.08759,1.08795,EURUSD,
2024-07-22,1.08857,1.09029,1.08733,1.08904,EURUSD,
2024-07-23,1.08907,1.08969,1.08442,1.08546,EURUSD,
2024-07-24,1.08543,1.08667,1.08261,1.08405,EURUSD,
2024-07-25,1.08405,1.08698,1.08286,1.08457,EURUSD,
2024-07-26,1.08461,1.08683,1.08425,1.08579,EURUSD,
2024-07-29,1.0857,1.08701,1.08032,1.08234,EURUSD,
2024-07-30,1.08235,1.08358,1.07992,1.08144,EURUSD,
2024-07-31,1.08143,1.08496,1.08023,1.08271,EURUSD,
2024-08-01,1.08272,1.08355,1.07782,1.07919,EURUSD,
2024-08-02,1.07919,1.09268,1.07821,1.09131,EURUSD,
2024-08-05,1.0921,1.1008,1.08929,1.09535,EURUSD,
2024-08-06,1.09536,1.09632,1.09041,1.09291,EURUSD,
2024-08-07,1.09287,1.09368,1.09058,1.0924,EURUSD,
2024-08-08,1.09253,1.09453,1.08819,1.09172,EURUSD,
2024-08-09,1.09175,1.09311,1.09093,1.09189,EURUSD,
2024-08-12,1.09188,1.09396,1.09105,1.0932,EURUSD,
2024-08-13,1.0932,1.09998,1.09145,1.09922,EURUSD,
2024-08-14,1.09923,1.10473,1.09867,1.1013,EURUSD,
2024-08-15,1.10128,1.10157,1.09499,1.09735,EURUSD,
2024-08-16,1.09723,1.1025,1.09712,1.10247,EURUSD,
2024-08-19,1.10263,1.10876,1.1023,1.10841,EURUSD,
2024-08-20,1.10866,1.11316,1.10723,1.11295,EURUSD,
2024-08-21,1.11292,1.11741,1.11013,1.11483,EURUSD,
2024-08-22,1.11487,1.11622,1.10982,1.11117,EURUSD,
2024-08-23,1.11115,1.12007,1.11057,1.11915,EURUSD,
2024-08-26,1.11915,1.12017,1.1151,1.11611,EURUSD,
2024-08-27,1.11608,1.11906,1.11509,1.11838,EURUSD,
2024-08-28,1.11839,1.11852,1.11051,1.11201,EURUSD,
2024-08-29,1.11195,1.114,1.10561,1.10788,EURUSD,
2024-08-30,1.10787,1.10951,1.10441,1.10535,EURUSD,
2024-09-02,1.1048,1.10775,1.1042,1.10706,EURUSD,
2024-09-03,1.10704,1.10729,1.10265,1.10456,EURUSD,
2024-09-04,1.10453,1.10952,1.10396,1.10831,EURUSD,
2024-09-05,1.10837,1.11196,1.10748,1.11093,EURUSD,
2024-09-06,1.11092,1.11544,1.10659,1.10885,EURUSD,
2024-09-09,1.10838,1.10911,1.10339,1.10376,EURUSD,
2024-09-10,1.10368,1.10497,1.10152,1.10196,EURUSD,
2024-09-11,1.10197,1.10549,1.10021,1.1013,EURUSD,
2024-09-12,1.10129,1.10755,1.10056,1.10743,EURUSD,
2024-09-13,1.10753,1.11016,1.10705,1.10782,EURUSD,
2024-09-16,1.10766,1.11373,1.10765,1.11318,EURUSD,
2024-09-17,1.11318,1.11463,1.11115,1.11143,EURUSD,
2024-09-18,1.11147,1.11883,1.10975,1.11174,EURUSD,
2024-09-19,1.11174,1.1179,1.10689,1.11622,EURUSD,
2024-09-20,1.11623,1.1182,1.11363,1.11622,EURUSD,
2024-09-23,1.11612,1.11674,1.1084,1.11119,EURUSD,
2024-09-24,1.11119,1.1181,1.11034,1.11792,EURUSD,
2024-09-25,1.11792,1.12137,1.11217,1.11332,EURUSD,
2024-09-26,1.11327,1.11894,1.1126,1.11758,EURUSD,
2024-09-27,1.11759,1.12029,1.11252,1.1164,EURUSD,
2024-09-30,1.11605,1.1209,1.1114,1.11365,EURUSD,
2024-10-01,1.11363,1.11442,1.10459,1.10697,EURUSD,
2024-10-02,1.10698,1.10826,1.10327,1.10483,EURUSD,
2024-10-03,1.10484,1.10495,1.10085,1.10332,EURUSD,
2024-10-04,1.10324,1.10397,1.09514,1.0976,EURUSD,
2024-10-07,1.09701,1.0987,1.09547,1.09741,EURUSD,
2024-10-08,1.09739,1.09972,1.0961,1.09797,EURUSD,
2024-10-09,1.09797,1.09812,1.09363,1.09414,EURUSD,
2024-10-10,1.09414,1.09539,1.09001,1.0936,EURUSD,
2024-10-11,1.0936,1.09538,1.09264,1.09333,EURUSD,
2024-10-14,1.09329,1.09367,1.08887,1.09087,EURUSD,
2024-10-15,1.09086,1.09168,1.08821,1.08929,EURUSD,
2024-10-16,1.08927,1.09011,1.08534,1.08636,EURUSD,
2024-10-17,1.08636,1.08731,1.08113,1.08323,EURUSD,
2024-10-18,1.0832,1.08684,1.08254,1.0864,EURUSD,
2024-10-21,1.08661,1.08716,1.08113,1.08159,EURUSD,
2024-10-22,1.08163,1.08382,1.07928,1.0799,EURUSD,
2024-10-23,1.07986,1.08068,1.07615,1.0783,EURUSD,
2024-10-24,1.0783,1.08315,1.07709,1.08288,EURUSD,
2024-10-25,1.08286,1.08394,1.07933,1.07959,EURUSD,
2024-10-28,1.0796,1.08277,1.07823,1.08128,EURUSD,
2024-10-29,1.08128,1.08264,1.07698,1.08202,EURUSD,
2024-10-30,1.08206,1.08713,1.08088,1.08587,EURUSD,
2024-10-31,1.08585,1.0888,1.08443,1.08861,EURUSD,
2024-11-01,1.08866,1.09056,1.08321,1.08339,EURUSD,
2024-11-04,1.08816,1.09143,1.087,1.08785,EURUSD,
2024-11-05,1.08794,1.09385,1.08725,1.09251,EURUSD,
2024-11-06,1.09255,1.09372,1.06827,1.07296,EURUSD,
2024-11-07,1.07296,1.08247,1.07129,1.08048,EURUSD,
2024-11-08,1.08053,1.08053,1.06869,1.07176,EURUSD,
2024-11-11,1.07104,1.0728,1.06288,1.06566,EURUSD,
2024-11-12,1.06565,1.06633,1.05953,1.06216,EURUSD,
2024-11-13,1.06218,1.06535,1.05563,1.05633,EURUSD,
2024-11-14,1.05632,1.05819,1.04976,1.05312,EURUSD,
2024-11-15,1.05315,1.05888,1.05167,1.05279,EURUSD,
2024-11-18,1.05334,1.06072,1.05305,1.05984,EURUSD,
2024-11-19,1.05984,1.06008,1.05246,1.05956,EURUSD,
2024-11-20,1.05956,1.06098,1.05077,1.05429,EURUSD,
2024-11-21,1.0543,1.0555,1.04623,1.04758,EURUSD,
2024-11-22,1.04758,1.04979,1.03373,1.04147,EURUSD,
2024-11-25,1.04695,1.05301,1.04492,1.0496,EURUSD,
2024-11-26,1.0496,1.05445,1.04252,1.04878,EURUSD,
2024-11-27,1.0487,1.05876,1.04744,1.05674,EURUSD,
2024-11-28,1.05671,1.05697,1.05276,1.05532,EURUSD,
2024-11-29,1.05549,1.05971,1.05416,1.05824,EURUSD,
2024-12-02,1.05666,1.05666,1.04613,1.04968,EURUSD,
2024-12-03,1.04976,1.05349,1.0481,1.05089,EURUSD,
2024-12-04,1.05083,1.05441,1.04728,1.05114,EURUSD,
2024-12-05,1.05114,1.05894,1.05078,1.05871,EURUSD,
2024-12-06,1.05875,1.06293,1.05424,1.05637,EURUSD,
2024-12-09,1.05637,1.05943,1.05322,1.05541,EURUSD,
2024-12-10,1.05546,1.0568,1.04989,1.05286,EURUSD,
2024-12-11,1.05293,1.05393,1.04803,1.04975,EURUSD,
2024-12-12,1.04976,1.0531,1.04639,1.04707,EURUSD,
2024-12-13,1.04715,1.05242,1.04532,1.0497,EURUSD,
2024-12-16,1.04977,1.05239,1.04747,1.05099,EURUSD,
2024-12-17,1.05096,1.05338,1.04792,1.04936,EURUSD,
2024-12-18,1.04935,1.05126,1.03439,1.03515,EURUSD,
2024-12-19,1.03517,1.04222,1.03477,1.03653,EURUSD,
2024-12-20,1.03655,1.04472,1.03432,1.04289,EURUSD,
2024-12-23,1.04362,1.04456,1.03842,1.04055,EURUSD,
2024-12-24,1.04061,1.04099,1.03836,1.03976,EURUSD,
2024-12-26,1.04026,1.04299,1.03906,1.04239,EURUSD,
2024-12-27,1.04236,1.04439,1.04052,1.04257,EURUSD,
2024-12-30,1.04325,1.04583,1.03718,1.04055,EURUSD,
2024-12-31,1.04055,1.04245,1.03444,1.03535,EURUSD,
2025-01-02,1.03563,1.03751,1.0225,1.02661,EURUSD,
2025-01-03,1.02655,1.03076,1.02649,1.03062,EURUSD,
2025-01-06,1.03011,1.04363,1.02957,1.039,EURUSD,
2025-01-07,1.03899,1.04345,1.03399,1.03426,EURUSD,
2025-01-08,1.03426,1.03575,1.02734,1.03185,EURUSD,
2025-01-09,1.03185,1.03216,1.02842,1.03015,EURUSD,
2025-01-10,1.03012,1.03119,1.02153,1.02445,EURUSD,
2025-01-13,1.02467,1.0273,1.01781,1.02597,EURUSD,
2025-01-14,1.02636,1.03085,1.02388,1.0307,EURUSD,
2025-01-15,1.03061,1.03526,1.02594,1.02934,EURUSD,
2025-01-16,1.02932,1.03152,1.02615,1.03019,EURUSD,
2025-01-17,1.0302,1.03301,1.02655,1.02756,EURUSD,
2025-01-20,1.02772,1.04323,1.02666,1.04144,EURUSD,
2025-01-21,1.04141,1.04354,1.03426,1.04277,EURUSD,
2025-01-22,1.04273,1.04566,1.03931,1.04097,EURUSD,
2025-01-23,1.04087,1.04376,1.03729,1.04173,EURUSD,
2025-01-24,1.04162,1.05216,1.04118,1.04953,EURUSD,
2025-01-27,1.04854,1.05328,1.04542,1.04891,EURUSD,
2025-01-28,1.04891,1.04893,1.04141,1.04291,EURUSD,
2025-01-29,1.04292,1.04438,1.03827,1.04215,EURUSD,
2025-01-30,1.04217,1.04668,1.03864,1.03883,EURUSD,
2025-01-31,1.03879,1.04339,1.0361,1.03745,EURUSD,
2025-02-03,1.02536,1.035,1.02125,1.03432,EURUSD,
2025-02-04,1.03428,1.03877,1.02726,1.03786,EURUSD,
2025-02-05,1.03791,1.04421,1.03699,1.04041,EURUSD,
2025-02-06,1.0404,1.04056,1.03528,1.03837,EURUSD,
2025-02-07,1.03837,1.04108,1.0306,1.03279,EURUSD,
2025-02-10,1.02954,1.03365,1.02892,1.03064,EURUSD,
2025-02-11,1.03064,1.03802,1.02924,1.0362,EURUSD,
2025-02-12,1.03617,1.043,1.03177,1.03844,EURUSD,
2025-02-13,1.03843,1.04691,1.03746,1.04672,EURUSD,
2025-02-14,1.04668,1.05142,1.04475,1.0492,EURUSD,
2025-02-17,1.04884,1.05065,1.04674,1.04809,EURUSD,
2025-02-18,1.0481,1.04864,1.04354,1.04521,EURUSD,
2025-02-19,1.04519,1.04615,1.0401,1.0425,EURUSD,
2025-02-20,1.04252,1.05036,1.0419,1.0498,EURUSD,
2025-02-21,1.04977,1.05055,1.04497,1.04608,EURUSD,
2025-02-24,1.04754,1.05283,1.04532,1.04694,EURUSD,
2025-02-25,1.04685,1.05193,1.04566,1.05141,EURUSD,
2025-02-26,1.05143,1.05273,1.04751,1.04876,EURUSD,
2025-02-27,1.04879,1.04927,1.03894,1.03954,EURUSD,
2025-02-28,1.03925,1.042,1.03602,1.03736,EURUSD,
2025-03-03,1.04032,1.05037,1.03889,1.04881,EURUSD,
2025-03-04,1.04879,1.06275,1.04715,1.06203,EURUSD,
2025-03-05,1.06203,1.07964,1.06024,1.07908,EURUSD,
2025-03-06,1.07914,1.08533,1.0766,1.07918,EURUSD,
2025-03-07,1.07915,1.08883,1.07815,1.08475,EURUSD,
2025-03-10,1.08496,1.08743,1.08057,1.08351,EURUSD,
2025-03-11,1.0836,1.09473,1.08359,1.09158,EURUSD,
2025-03-12,1.09155,1.09301,1.0876,1.08893,EURUSD,
2025-03-13,1.08893,1.08973,1.08232,1.08526,EURUSD,
2025-03-14,1.08527,1.09116,1.08311,1.08785,EURUSD,
2025-03-17,1.08821,1.09299,1.08688,1.09214,EURUSD,
2025-03-18,1.09215,1.09545,1.08927,1.09418,EURUSD,
2025-03-19,1.0943,1.09452,1.08608,1.09087,EURUSD,
2025-03-20,1.09086,1.09174,1.0815,1.08573,EURUSD,
2025-03-21,1.08575,1.08613,1.07982,1.08171,EURUSD,
2025-03-24,1.08201,1.08584,1.07822,1.08025,EURUSD,
2025-03-25,1.08026,1.08301,1.07773,1.07889,EURUSD,
2025-03-26,1.07885,1.08028,1.07336,1.07375,EURUSD,
2025-03-27,1.07372,1.08205,1.07358,1.07964,EURUSD,
2025-03-28,1.07964,1.08448,1.0765,1.08309,EURUSD,
2025-03-31,1.08164,1.08492,1.07843,1.08199,EURUSD,
2025-04-01,1.08198,1.08301,1.07785,1.07941,EURUSD,
2025-04-02,1.07944,1.09234,1.07814,1.0828,EURUSD,
2025-04-03,1.08281,1.1143,1.08061,1.10519,EURUSD,
2025-04-04,1.10505,1.11077,1.09262,1.0943,EURUSD,
2025-04-07,1.09188,1.10499,1.09018,1.09132,EURUSD,
2025-04-08,1.09133,1.09917,1.08898,1.09585,EURUSD,
2025-04-09,1.09588,1.10948,1.09143,1.0951,EURUSD,
2025-04-10,1.0951,1.12414,1.09433,1.11948,EURUSD,
